age,sex,weight_current,weight_gain,weight_mature,cf_maintenance,ne_maintenance,cf_growth,ne_growth,feeding_situation,cf_activity,ne_activity,is_pregnant,cf_pregnant,ne_pregnant,is_lactating,milk_production,milk_fat,milk protein,ne_lactation,Diet,Digestibility_diet,REM,REG,Ym,gross_energy,EF_CH4_Ent_Ferm
3069,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,no,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3070,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,no,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3071,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,no,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3072,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,no,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3073,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,no,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3074,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,no,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3075,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,no,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3076,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,no,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3077,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,no,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3078,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,no,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3079,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,no,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3080,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,no,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3081,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,no,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3082,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,no,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3083,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,no,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3084,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,no,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3085,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,no,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3086,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,no,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3087,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,no,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3088,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,no,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3089,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,no,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3090,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,no,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3091,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,no,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3092,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,no,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3093,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,no,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3094,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,no,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3095,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,no,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3096,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,no,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3097,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,no,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3098,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,no,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3099,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,no,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3100,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,no,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3101,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,no,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3102,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,no,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3103,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,no,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3104,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,no,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3105,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,no,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3106,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,no,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3107,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,no,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3108,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,no,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3109,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3110,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3111,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3112,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3113,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3114,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3115,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3116,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3117,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3118,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3119,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3120,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3121,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3122,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3123,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3124,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3125,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3126,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3127,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3128,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3129,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3130,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3131,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3132,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3133,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3134,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3135,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3136,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3137,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3138,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3139,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3140,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3141,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3142,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3143,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3144,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3145,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3146,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3147,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,yes,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3148,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3149,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3150,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3151,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3152,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3153,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3154,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3155,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3156,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3157,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3158,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3159,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3160,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3161,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3162,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3163,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3164,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3165,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3166,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3167,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3168,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3169,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3170,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3171,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3172,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3173,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3174,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3175,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3176,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3177,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3178,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3179,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3180,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3181,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3182,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3183,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3184,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3185,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3186,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3187,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3188,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3189,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3190,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3191,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3192,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3193,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3194,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3195,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3196,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3197,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3198,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3199,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3200,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3201,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3202,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3203,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3204,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
3205,male,500.0,0.0,500.0,0.37,39.123,1.2,0.0,extensive,0.227,8.881,yes,0.0,0.0,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,160.31,0.202
