age,sex,castrate,weight_current,weight_gain,weight_mature,cf_maintenance,ne_maintenance,cf_growth,ne_growth,feeding_situation,cf_activity,ne_activity,is_pregnant,cf_pregnant,ne_pregnant,is_lactating,milk_production,milk_fat,milk protein,ne_lactation,Diet,Digestibility_diet,REM,REG,Ym,gross_energy,EF_CH4_Ent_Ferm
5775,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5776,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5777,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5778,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5779,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5780,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5781,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5782,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5783,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5784,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5785,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5786,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5787,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5788,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5789,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5790,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5791,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5792,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5793,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5794,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5795,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5796,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5797,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5798,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5799,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5800,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5801,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5802,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5803,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5804,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5805,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5806,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5807,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5808,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5809,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5810,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5811,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5812,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5813,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5814,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5815,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5816,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5817,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5818,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5819,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5820,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5821,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5822,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5823,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5824,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5825,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5826,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5827,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5828,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5829,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5830,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5831,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5832,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5833,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5834,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5835,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5836,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5837,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5838,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5839,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5840,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5841,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5842,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5843,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5844,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5845,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5846,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5847,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5848,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5849,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5850,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5851,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5852,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5853,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5854,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5855,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5856,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5857,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5858,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5859,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5860,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5861,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5862,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5863,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5864,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5865,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5866,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5867,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5868,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5869,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5870,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5871,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5872,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5873,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5874,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5875,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5876,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5877,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5878,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5879,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5880,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5881,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5882,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5883,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5884,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5885,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5886,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5887,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5888,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5889,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5890,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5891,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5892,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5893,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5894,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5895,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5896,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5897,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5898,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5899,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5900,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5901,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5902,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5903,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5904,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5905,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5906,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5907,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5908,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
5909,female,no,275.0,0.0,275.0,0.322,21.745,0.8,0.0,extensive,0.227,4.936,yes,0.1,2.174,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,96.362,0.121
