age,sex,castrate,weight_current,weight_gain,weight_mature,cf_maintenance,ne_maintenance,cf_growth,ne_growth,feeding_situation,cf_activity,ne_activity,is_pregnant,cf_pregnant,ne_pregnant,is_lactating,milk_production,milk_fat,milk protein,ne_lactation,diet,digestibility_diet,REM,REG,Ym,gross_energy,EF_CH4_ent_ferm
5243,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,no,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5244,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5245,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5246,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5247,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5248,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5249,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5250,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5251,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5252,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5253,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5254,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5255,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5256,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5257,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5258,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5259,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5260,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5261,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5262,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5263,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5264,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5265,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5266,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5267,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5268,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5269,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5270,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5271,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5272,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5273,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5274,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5275,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5276,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5277,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5278,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5279,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5280,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5281,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5282,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5283,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5284,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5285,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5286,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5287,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5288,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5289,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5290,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5291,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5292,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5293,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5294,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5295,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5296,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5297,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5298,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5299,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5300,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5301,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5302,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5303,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5304,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5305,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5306,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5307,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5308,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5309,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5310,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5311,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5312,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5313,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5314,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5315,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5316,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5317,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5318,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5319,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5320,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5321,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5322,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5323,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5324,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5325,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5326,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5327,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5328,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5329,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5330,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5331,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5332,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5333,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5334,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5335,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5336,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5337,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5338,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5339,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5340,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5341,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5342,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5343,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5344,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5345,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5346,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5347,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5348,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5349,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5350,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5351,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5352,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5353,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5354,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5355,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5356,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5357,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5358,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5359,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5360,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5361,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5362,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5363,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5364,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5365,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5366,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5367,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
5368,male,no,900.0,0.0,900.0,0.37,60.797,1.2,0.0,semi-intensive,0.085,5.168,yes,0.0,0.0,yes,0,0,0.0,0.0,semi-intensive,71.2,0.53199,0.33764,6.3,174.153,0.197
