age,sex,castrate,weight_current,weight_gain,weight_mature,cf_maintenance,ne_maintenance,cf_growth,ne_growth,feeding_situation,cf_activity,ne_activity,is_pregnant,cf_pregnant,ne_pregnant,is_lactating,milk_production,milk_fat,milk protein,ne_lactation,diet,digestibility_diet,REM,REG,Ym,gross_energy,EF_CH4_ent_ferm
5245,female,no,380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,yes,0.1,3.322,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,177.979,0.224
5246,female,no,380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,yes,0.1,3.322,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,177.979,0.224
5247,female,no,380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,yes,0.1,3.322,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,177.979,0.224
5248,female,no,380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,yes,0.1,3.322,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,177.979,0.224
5249,female,no,380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,yes,0.1,3.322,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,177.979,0.224
5250,female,no,380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,yes,0.1,3.322,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,177.979,0.224
5251,female,no,380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,yes,0.1,3.322,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,177.979,0.224
5252,female,no,380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,yes,0.1,3.322,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,177.979,0.224
5253,female,no,380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,yes,0.1,3.322,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,177.979,0.224
5254,female,no,380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,yes,0.1,3.322,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,177.979,0.224
5255,female,no,380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,yes,0.1,3.322,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,177.979,0.224
5256,female,no,380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,yes,0.1,3.322,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,177.979,0.224
5257,female,no,380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,yes,0.1,3.322,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,177.979,0.224
5258,female,no,380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,yes,0.1,3.322,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,177.979,0.224
5259,female,no,380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,yes,0.1,3.322,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,177.979,0.224
5260,female,no,380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,yes,0.1,3.322,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,177.979,0.224
5261,female,no,380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,yes,0.1,3.322,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,177.979,0.224
5262,female,no,380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,yes,0.1,3.322,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,177.979,0.224
5263,female,no,380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,yes,0.1,3.322,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,177.979,0.224
5264,female,no,380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,yes,0.1,3.322,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,177.979,0.224
5265,female,no,380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,yes,0.1,3.322,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,177.979,0.224
5266,female,no,380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,yes,0.1,3.322,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,177.979,0.224
5267,female,no,380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,yes,0.1,3.322,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,177.979,0.224
5268,female,no,380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,yes,0.1,3.322,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,177.979,0.224
5269,female,no,380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,yes,0.1,3.322,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,177.979,0.224
5270,female,no,380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,yes,0.1,3.322,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,177.979,0.224
5271,female,no,380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,yes,0.1,3.322,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,177.979,0.224
5272,female,no,380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,yes,0.1,3.322,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,177.979,0.224
5273,female,no,380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,yes,0.1,3.322,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,177.979,0.224
5274,female,no,380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,yes,0.1,3.322,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,177.979,0.224
5275,female,no,380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,yes,0.1,3.322,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,177.979,0.224
5276,female,no,380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,yes,0.1,3.322,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,177.979,0.224
5277,female,no,380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,yes,0.1,3.322,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,177.979,0.224
5278,female,no,380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,yes,0.1,3.322,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,177.979,0.224
5279,female,no,380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,yes,0.1,3.322,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,177.979,0.224
5280,female,no,380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,yes,0.1,3.322,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,177.979,0.224
5281,female,no,380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,yes,0.1,3.322,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,177.979,0.224
5282,female,no,380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,yes,0.1,3.322,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,177.979,0.224
5283,female,no,380.0,0.0,380.0,0.386,33.222,0.8,0.0,extensive,0.227,7.541,yes,0.1,3.322,yes,3,4,3.5,9.21,extensive,60.35,0.49618,0.28051,7.0,177.979,0.224
5284,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5285,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5286,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5287,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5288,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5289,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5290,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5291,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5292,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5293,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5294,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5295,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5296,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5297,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5298,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5299,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5300,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5301,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5302,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5303,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5304,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5305,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5306,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5307,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5308,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5309,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5310,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5311,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5312,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5313,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5314,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5315,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5316,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5317,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5318,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5319,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5320,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5321,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5322,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5323,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5324,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5325,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5326,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5327,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5328,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5329,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5330,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5331,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5332,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5333,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5334,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5335,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5336,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5337,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5338,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5339,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5340,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5341,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5342,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5343,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5344,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5345,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5346,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5347,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5348,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5349,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5350,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5351,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5352,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5353,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5354,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5355,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5356,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5357,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5358,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5359,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5360,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5361,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5362,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5363,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5364,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5365,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5366,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5367,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5368,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5369,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5370,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5371,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5372,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5373,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5374,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5375,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5376,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5377,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5378,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
5379,female,no,380.0,0.0,380.0,0.322,27.714,0.8,0.0,extensive,0.227,6.291,yes,0.1,2.771,no,0,0,0.0,0.0,extensive,60.35,0.49618,0.28051,7.0,122.814,0.154
